date,epicenter,lat,long,dep,magnitude
2016/01/26 00:49:50,SOUTHERN KUMAMOTO PREF,32.2207,130.4240,9.01,1.3
2016/02/15 00:27:59,SOUTHERN KUMAMOTO PREF,32.2325,130.4990,5.9,0.6
2016/02/20 02:03:20,SOUTHERN KUMAMOTO PREF,32.2008,130.4250,8.13,0.9
2016/02/22 12:56:37,SOUTHERN KUMAMOTO PREF,32.2012,130.4230,7.97,1.3
2016/02/23 01:15:59,SOUTHERN KUMAMOTO PREF,32.2315,130.4930,2.99,0.7
2016/03/06 13:18:35,SOUTHERN KUMAMOTO PREF,32.2027,130.4330,8.18,1.0
2016/03/15 20:11:31,SOUTHERN KUMAMOTO PREF,32.2300,130.4300,9.18,1.9
2016/05/10 11:10:35,SOUTHERN KUMAMOTO PREF,32.2977,130.4310,1.28,0.7
2016/05/11 15:23:09,SOUTHERN KUMAMOTO PREF,32.2365,130.4290,1.89,1.0
2016/05/11 15:52:26,SOUTHERN KUMAMOTO PREF,32.2367,130.4260,1.24,0.5
2016/05/12 16:16:29,SOUTHERN KUMAMOTO PREF,32.2265,130.4710,2.88,0.6
2016/05/14 06:15:28,SOUTHERN KUMAMOTO PREF,32.2915,130.4520,5.65,1.3
2016/05/17 18:39:55,SOUTHERN KUMAMOTO PREF,32.2825,130.4110,3.05,0.5
2016/05/20 19:03:31,SOUTHERN KUMAMOTO PREF,32.2952,130.4320,5.97,1.4
2016/05/20 20:40:11,SOUTHERN KUMAMOTO PREF,32.2903,130.4220,8.97,1.6
2016/05/25 13:19:12,SOUTHERN KUMAMOTO PREF,32.2928,130.4520,6.95,0.9
2016/05/27 00:41:09,SOUTHERN KUMAMOTO PREF,32.2478,130.4310,6.57,1.1
2016/06/10 19:58:24,SOUTHERN KUMAMOTO PREF,32.2202,130.4600,0.41,1.2
2016/06/11 19:25:55,SOUTHERN KUMAMOTO PREF,32.2180,130.4590,0,0.8
2016/06/13 12:47:38,SOUTHERN KUMAMOTO PREF,32.2383,130.4320,0.91,1.5
2016/06/13 12:50:34,SOUTHERN KUMAMOTO PREF,32.2340,130.4280,6.49,0.6
2016/06/13 13:47:55,SOUTHERN KUMAMOTO PREF,32.2367,130.4300,1.09,0.6
2016/06/17 21:14:22,SOUTHERN KUMAMOTO PREF,32.2383,130.4240,5.22,0.7
2016/06/19 02:52:40,SOUTHERN KUMAMOTO PREF,32.2467,130.4320,6.39,0.9
2016/06/21 23:41:45,SOUTHERN KUMAMOTO PREF,32.2368,130.4290,0.96,1.0
2016/06/21 23:53:02,SOUTHERN KUMAMOTO PREF,32.2392,130.4290,0,0.6
2016/06/21 23:54:26,SOUTHERN KUMAMOTO PREF,32.2368,130.4310,0.77,0.5
2016/06/22 05:08:04,SOUTHERN KUMAMOTO PREF,32.2382,130.4330,1.1,1.0
2016/07/01 14:56:32,SOUTHERN KUMAMOTO PREF,32.2888,130.4210,7.71,0.7
2016/07/01 20:58:19,SOUTHERN KUMAMOTO PREF,32.2377,130.4130,2.8,0.9
2016/07/03 07:19:29,SOUTHERN KUMAMOTO PREF,32.2227,130.4180,7.58,0.9
2016/07/17 14:07:12,SOUTHERN KUMAMOTO PREF,32.2300,130.4420,0,0.7
2016/07/20 08:52:49,SOUTHERN KUMAMOTO PREF,32.2968,130.4650,8.98,0.7
2016/07/21 19:06:39,SOUTHERN KUMAMOTO PREF,32.2950,130.4230,2.6,0.7
2016/07/28 15:13:06,SOUTHERN KUMAMOTO PREF,32.2257,130.4730,4.26,0.5
2016/07/31 07:11:39,SOUTHERN KUMAMOTO PREF,32.2168,130.4360,0,0.5
2016/08/08 19:17:30,SOUTHERN KUMAMOTO PREF,32.2790,130.4280,0,0.5
2016/08/10 10:09:53,SOUTHERN KUMAMOTO PREF,32.2822,130.4330,7.41,2.6
2016/08/13 08:40:23,SOUTHERN KUMAMOTO PREF,32.2357,130.4080,0,1.0
2016/08/20 16:23:45,SOUTHERN KUMAMOTO PREF,32.2835,130.4080,1.61,1.1
2016/08/24 11:45:34,SOUTHERN KUMAMOTO PREF,32.2602,130.4000,10.42,0.9
2016/08/25 20:02:36,SOUTHERN KUMAMOTO PREF,32.2613,130.4020,10.71,0.8
2016/08/28 00:29:31,SOUTHERN KUMAMOTO PREF,32.2385,130.4110,0.66,0.7
2016/08/30 06:50:37,SOUTHERN KUMAMOTO PREF,32.2618,130.4020,11.15,1.3
2016/09/03 04:46:15,SOUTHERN KUMAMOTO PREF,32.2023,130.4280,7.59,0.8
2016/09/13 16:59:41,SOUTHERN KUMAMOTO PREF,32.2847,130.4180,9.06,0.5
2016/09/13 18:30:52,SOUTHERN KUMAMOTO PREF,32.2863,130.4220,9.02,0.7
2016/09/13 18:32:17,SOUTHERN KUMAMOTO PREF,32.2882,130.4200,9.62,0.5
2016/09/19 22:21:41,SOUTHERN KUMAMOTO PREF,32.2023,130.4320,7.93,1.1
2016/09/27 17:58:10,SOUTHERN KUMAMOTO PREF,32.2352,130.4280,1.58,1.4
2016/10/01 20:15:42,SOUTHERN KUMAMOTO PREF,32.2428,130.5000,5.06,0.5
2016/10/27 18:15:48,SOUTHERN KUMAMOTO PREF,32.2280,130.4190,9.47,0.8
2016/10/28 23:12:39,SOUTHERN KUMAMOTO PREF,32.2035,130.4040,8.17,0.5
2016/10/31 01:19:02,SOUTHERN KUMAMOTO PREF,32.2948,130.4060,10.69,0.9
2016/11/03 21:19:55,SOUTHERN KUMAMOTO PREF,32.2952,130.4320,1.97,0.7
2016/11/10 09:36:09,SOUTHERN KUMAMOTO PREF,32.2838,130.4820,7.08,0.5
2016/11/14 16:59:59,SOUTHERN KUMAMOTO PREF,32.2668,130.4200,11.05,0.6
2016/11/24 00:25:43,SOUTHERN KUMAMOTO PREF,32.2028,130.4510,5.77,0.5
2016/11/29 12:28:43,SOUTHERN KUMAMOTO PREF,32.2852,130.4130,1.81,0.9
2016/11/30 08:31:43,SOUTHERN KUMAMOTO PREF,32.2993,130.4170,5.96,1.3
2016/12/02 18:56:50,SOUTHERN KUMAMOTO PREF,32.2353,130.4300,2.2,2.3
2016/12/02 20:03:43,SOUTHERN KUMAMOTO PREF,32.2352,130.4280,1.42,1.3
2016/12/04 23:59:30,SOUTHERN KUMAMOTO PREF,32.2528,130.4310,7.09,0.6
2016/12/05 04:33:34,SOUTHERN KUMAMOTO PREF,32.2353,130.4270,0.73,0.8
2016/12/10 07:02:47,SOUTHERN KUMAMOTO PREF,32.2833,130.4550,9.94,0.9
2016/12/12 08:05:15,SOUTHERN KUMAMOTO PREF,32.2603,130.4020,10.69,1.0
2016/12/15 02:51:32,SOUTHERN KUMAMOTO PREF,32.2015,130.4120,6.21,0.7
2016/12/15 22:53:05,SOUTHERN KUMAMOTO PREF,32.2508,130.4230,4.42,0.8
2016/12/16 19:31:12,SOUTHERN KUMAMOTO PREF,32.2363,130.4240,2.47,0.5
2016/12/18 05:03:45,SOUTHERN KUMAMOTO PREF,32.2513,130.4220,5.6,0.7
2016/12/18 05:19:54,SOUTHERN KUMAMOTO PREF,32.2533,130.4240,5.21,0.6
2016/12/18 05:21:33,SOUTHERN KUMAMOTO PREF,32.2517,130.4220,5.91,1.1
2016/12/22 10:02:06,SOUTHERN KUMAMOTO PREF,32.2348,130.4230,2.99,0.7
2016/12/26 01:57:13,SOUTHERN KUMAMOTO PREF,32.2300,130.4180,9.37,0.7
2016/12/27 12:39:05,SOUTHERN KUMAMOTO PREF,32.2707,130.4190,9.83,1.4
2016/12/28 10:59:15,SOUTHERN KUMAMOTO PREF,32.2698,130.4220,9.9,0.7
2017/01/07 11:01:08,SOUTHERN KUMAMOTO PREF,32.2702,130.4190,11.22,0.6
2017/01/21 10:35:46,SOUTHERN KUMAMOTO PREF,32.2710,130.4040,7.88,1.3
2017/02/04 08:59:58,SOUTHERN KUMAMOTO PREF,32.2782,130.4700,9.68,0.5
2017/02/04 19:48:24,SOUTHERN KUMAMOTO PREF,32.2668,130.4030,8.72,0.7
2017/02/13 18:04:15,SOUTHERN KUMAMOTO PREF,32.2477,130.4510,9.09,2.1
2017/02/24 14:39:34,SOUTHERN KUMAMOTO PREF,32.2477,130.4340,5.62,1.4
2017/02/28 00:33:08,SOUTHERN KUMAMOTO PREF,32.2505,130.4320,1.75,0.7
2017/03/06 19:51:59,SOUTHERN KUMAMOTO PREF,32.2462,130.4730,3.77,0.6
2017/03/06 23:12:37,SOUTHERN KUMAMOTO PREF,32.2743,130.4270,6.5,0.9
2017/03/10 20:27:07,SOUTHERN KUMAMOTO PREF,32.2675,130.4050,8.67,0.6
2017/03/12 17:10:59,SOUTHERN KUMAMOTO PREF,32.2665,130.4020,8.72,0.9
2017/03/29 23:02:51,SOUTHERN KUMAMOTO PREF,32.2083,130.4020,3.55,0.8
2017/04/13 02:58:48,SOUTHERN KUMAMOTO PREF,32.2747,130.4990,4.55,0.5
2017/04/14 00:51:42,SOUTHERN KUMAMOTO PREF,32.2687,130.4200,10.36,0.5
2017/04/14 05:15:13,SOUTHERN KUMAMOTO PREF,32.2742,130.4990,5.94,0.9
2017/04/16 12:55:03,SOUTHERN KUMAMOTO PREF,32.2583,130.4010,10.54,0.5
2017/04/30 16:10:48,SOUTHERN KUMAMOTO PREF,32.2233,130.4080,5.98,0.5
2017/05/09 22:16:15,SOUTHERN KUMAMOTO PREF,32.2330,130.4010,2.05,0.5
2017/06/09 13:57:17,SOUTHERN KUMAMOTO PREF,32.2488,130.4260,3.42,0.6
2017/06/14 19:02:28,SOUTHERN KUMAMOTO PREF,32.2162,130.4290,7.81,0.6
2017/06/26 21:25:23,SOUTHERN KUMAMOTO PREF,32.2022,130.4200,1.5,0.6
2017/06/29 18:56:23,SOUTHERN KUMAMOTO PREF,32.2422,130.4420,7.35,0.8
2017/07/15 10:29:59,SOUTHERN KUMAMOTO PREF,32.2445,130.4160,9.64,1.6
2017/07/26 05:53:52,SOUTHERN KUMAMOTO PREF,32.2475,130.4510,9.2,2.5
2017/07/26 05:56:07,SOUTHERN KUMAMOTO PREF,32.2442,130.4470,8.07,1.2
2017/07/27 11:05:34,SOUTHERN KUMAMOTO PREF,32.2425,130.4500,7.89,1.0
2017/07/29 22:57:19,SOUTHERN KUMAMOTO PREF,32.2710,130.4010,7.52,2.7
2017/08/01 21:54:50,SOUTHERN KUMAMOTO PREF,32.2727,130.4000,0.99,0.8
2017/08/02 05:24:30,SOUTHERN KUMAMOTO PREF,32.2690,130.4040,9.93,1.3
2017/08/08 07:30:52,SOUTHERN KUMAMOTO PREF,32.2668,130.4020,8.37,0.8
2017/08/09 06:10:04,SOUTHERN KUMAMOTO PREF,32.2642,130.4020,9.13,1.0
2017/08/10 06:20:41,SOUTHERN KUMAMOTO PREF,32.2673,130.4040,8.73,0.9
2017/08/14 11:45:40,SOUTHERN KUMAMOTO PREF,32.2195,130.4230,10.29,0.9
2017/08/14 14:38:24,SOUTHERN KUMAMOTO PREF,32.2177,130.4230,9.32,0.5
2017/08/15 17:39:05,SOUTHERN KUMAMOTO PREF,32.2665,130.4040,8.74,0.7
2017/08/17 19:07:57,SOUTHERN KUMAMOTO PREF,32.2653,130.4030,9.56,0.9
2017/09/09 13:52:25,SOUTHERN KUMAMOTO PREF,32.2642,130.5000,7.15,0.5
2017/09/21 13:45:27,SOUTHERN KUMAMOTO PREF,32.2392,130.4400,1.55,1.2
2017/09/22 04:56:57,SOUTHERN KUMAMOTO PREF,32.2757,130.4850,7.17,0.6
2017/09/27 21:24:20,SOUTHERN KUMAMOTO PREF,32.2952,130.4560,8.08,0.5
2017/10/10 07:55:04,SOUTHERN KUMAMOTO PREF,32.2032,130.4000,8.97,1.4
2017/10/13 21:14:55,SOUTHERN KUMAMOTO PREF,32.2680,130.4050,9.14,1.3
2017/10/20 16:52:31,SOUTHERN KUMAMOTO PREF,32.2965,130.4320,12.28,0.7
2017/10/24 06:25:58,SOUTHERN KUMAMOTO PREF,32.2163,130.4230,10.52,0.8
2017/11/08 14:36:09,SOUTHERN KUMAMOTO PREF,32.2355,130.4340,1.36,0.6
2017/11/13 22:38:01,SOUTHERN KUMAMOTO PREF,32.2667,130.4030,8.09,0.9
2017/11/18 03:36:50,SOUTHERN KUMAMOTO PREF,32.2447,130.4170,8.59,0.5
2017/11/20 23:12:40,SOUTHERN KUMAMOTO PREF,32.2648,130.4970,7.56,0.5
2017/11/23 18:09:44,SOUTHERN KUMAMOTO PREF,32.2768,130.4330,8.6,1.2
2017/11/23 18:10:24,SOUTHERN KUMAMOTO PREF,32.2762,130.4330,8.41,1.0
2017/11/24 11:27:56,AMAKUSA REGION,32.2542,130.4000,10.13,0.9
2017/11/26 01:58:20,SOUTHERN KUMAMOTO PREF,32.2872,130.4590,9.99,1.5
2017/12/01 03:56:34,SOUTHERN KUMAMOTO PREF,32.2668,130.4040,8.8,0.7
2017/12/18 12:14:38,SOUTHERN KUMAMOTO PREF,32.2208,130.4760,7.06,0.6
2018/01/05 11:29:27,SOUTHERN KUMAMOTO PREF,32.2678,130.4030,7.56,0.6
2018/01/20 04:46:51,SOUTHERN KUMAMOTO PREF,32.2113,130.4740,6.69,0.6
2018/01/22 07:33:09,SOUTHERN KUMAMOTO PREF,32.2937,130.4450,8.94,0.5
2018/02/05 10:58:35,SOUTHERN KUMAMOTO PREF,32.2312,130.4570,10.6,0.5
2018/02/09 21:39:30,AMAKUSA REGION,32.2607,130.4000,8.4,0.8
2018/02/11 02:57:46,SOUTHERN KUMAMOTO PREF,32.2313,130.4190,8.7,0.8
2018/02/14 07:52:04,SOUTHERN KUMAMOTO PREF,32.2797,130.4700,7.83,0.7
2018/02/14 09:29:31,SOUTHERN KUMAMOTO PREF,32.2588,130.4860,5.72,0.6
2018/02/14 17:56:18,SOUTHERN KUMAMOTO PREF,32.2598,130.4890,6.95,1.3
2018/02/25 16:49:46,SOUTHERN KUMAMOTO PREF,32.2703,130.4080,9,0.9
2018/03/04 15:15:41,SOUTHERN KUMAMOTO PREF,32.2183,130.4320,9.23,1.6
2018/03/07 00:11:27,SOUTHERN KUMAMOTO PREF,32.2092,130.4300,5.45,0.5
2018/03/10 20:02:10,SOUTHERN KUMAMOTO PREF,32.2990,130.4180,10.5,1.1
2018/03/16 21:31:58,SOUTHERN KUMAMOTO PREF,32.2637,130.4000,9.69,2.0
2018/03/18 13:42:49,SOUTHERN KUMAMOTO PREF,32.2608,130.4020,9.15,0.7
2018/03/21 18:27:14,SOUTHERN KUMAMOTO PREF,32.2645,130.4040,7.29,0.5
2018/03/28 03:03:10,SOUTHERN KUMAMOTO PREF,32.2760,130.4990,6.19,0.8
2018/04/21 14:55:59,AMAKUSA REGION,32.2557,130.4000,10.82,1.8
2018/05/01 12:43:53,SOUTHERN KUMAMOTO PREF,32.2687,130.4070,8.44,0.7
2018/05/06 23:53:23,SOUTHERN KUMAMOTO PREF,32.2735,130.4040,8.16,0.6
2018/05/09 07:52:05,SOUTHERN KUMAMOTO PREF,32.2695,130.4950,3.49,0.6
2018/05/19 11:35:46,SOUTHERN KUMAMOTO PREF,32.2353,130.4270,8.97,0.9
2018/05/21 12:41:34,SOUTHERN KUMAMOTO PREF,32.2922,130.4060,8.6,0.7
2018/05/24 16:48:55,SOUTHERN KUMAMOTO PREF,32.2920,130.4440,9.36,1.6
2018/05/27 21:10:36,SOUTHERN KUMAMOTO PREF,32.2358,130.4290,8.7,0.6
2018/06/01 15:08:50,SOUTHERN KUMAMOTO PREF,32.2638,130.4020,9,1.5
2018/06/08 00:06:53,SOUTHERN KUMAMOTO PREF,32.2395,130.4110,1.45,0.7
2018/06/16 06:27:27,SOUTHERN KUMAMOTO PREF,32.2660,130.4060,8.84,0.7
2018/06/16 10:57:13,SOUTHERN KUMAMOTO PREF,32.2633,130.4020,8.7,1.2
2018/06/19 00:28:01,SOUTHERN KUMAMOTO PREF,32.2353,130.4280,4.48,0.5
2018/06/19 03:31:13,SOUTHERN KUMAMOTO PREF,32.2355,130.4260,6.09,1.1
2018/06/19 09:53:51,SOUTHERN KUMAMOTO PREF,32.2370,130.4190,2.3,0.8
2018/06/19 12:56:37,SOUTHERN KUMAMOTO PREF,32.2337,130.4110,13.45,0.5
2018/07/07 20:14:31,SOUTHERN KUMAMOTO PREF,32.2582,130.4090,10.27,0.6
2018/07/14 07:34:42,SOUTHERN KUMAMOTO PREF,32.2363,130.4270,2.9,1.7
2018/07/15 14:43:35,SOUTHERN KUMAMOTO PREF,32.2385,130.4240,3.08,0.9
2018/07/30 22:24:25,SOUTHERN KUMAMOTO PREF,32.2667,130.4980,8.16,0.6
2018/08/04 13:45:50,SOUTHERN KUMAMOTO PREF,32.2693,130.4840,7.23,0.7
2018/08/16 19:47:00,SOUTHERN KUMAMOTO PREF,32.2690,130.4960,6.48,0.6
2018/08/19 03:13:41,SOUTHERN KUMAMOTO PREF,32.2107,130.4080,8,0.5
2018/08/20 23:34:00,SOUTHERN KUMAMOTO PREF,32.2395,130.4110,1,1.2
2018/08/21 18:42:28,SOUTHERN KUMAMOTO PREF,32.2690,130.4970,7.13,1.3
2018/08/23 19:25:01,SOUTHERN KUMAMOTO PREF,32.2015,130.4280,8.23,0.6
2018/08/27 22:16:56,SOUTHERN KUMAMOTO PREF,32.2432,130.4460,7.67,1.0
2018/08/28 03:09:33,SOUTHERN KUMAMOTO PREF,32.2427,130.4470,7.7,0.6
2018/09/01 20:23:39,SOUTHERN KUMAMOTO PREF,32.2173,130.4990,9.98,0.8
2018/09/01 22:12:38,SOUTHERN KUMAMOTO PREF,32.2600,130.4920,8.48,0.5
2018/09/03 00:02:11,SOUTHERN KUMAMOTO PREF,32.2538,130.4210,9.73,1.0
2018/09/21 17:50:51,SOUTHERN KUMAMOTO PREF,32.2558,130.4850,8.16,0.6
2018/10/05 12:59:52,SOUTHERN KUMAMOTO PREF,32.2423,130.5000,0.95,0.6
2018/11/02 05:22:43,SOUTHERN KUMAMOTO PREF,32.2345,130.4240,8.37,0.7
2018/11/18 03:46:37,SOUTHERN KUMAMOTO PREF,32.2037,130.4380,7.72,0.8
2018/11/25 02:57:32,SOUTHERN KUMAMOTO PREF,32.2637,130.4690,10.4,1.0
2019/01/03 21:35:59,SOUTHERN KUMAMOTO PREF,32.2245,130.4280,7.37,1.0
2019/01/07 20:50:05,SOUTHERN KUMAMOTO PREF,32.2865,130.4450,11.11,1.8
2019/01/09 22:10:21,SOUTHERN KUMAMOTO PREF,32.2095,130.4390,4.06,0.5
2019/01/21 04:12:34,SOUTHERN KUMAMOTO PREF,32.2123,130.4400,8.26,0.8
2019/01/27 16:27:26,SOUTHERN KUMAMOTO PREF,32.2742,130.4120,10.04,0.8
2019/02/16 00:06:48,SOUTHERN KUMAMOTO PREF,32.2735,130.4100,9.43,1.6
2019/02/21 01:48:51,SOUTHERN KUMAMOTO PREF,32.2698,130.4080,10.21,1.9
2019/02/26 15:14:31,SOUTHERN KUMAMOTO PREF,32.2822,130.4300,7.76,0.8
2019/03/04 06:43:15,SOUTHERN KUMAMOTO PREF,32.2703,130.4180,8.39,0.6
2019/03/23 16:09:36,SOUTHERN KUMAMOTO PREF,32.2675,130.4200,7.81,0.6
2019/03/25 13:53:35,SOUTHERN KUMAMOTO PREF,32.2683,130.4170,8.67,1.1
2019/04/30 22:59:09,SOUTHERN KUMAMOTO PREF,32.2468,130.4240,8.35,1.3
2019/04/30 23:23:12,SOUTHERN KUMAMOTO PREF,32.2468,130.4250,8.23,0.9
2019/05/03 10:05:44,SOUTHERN KUMAMOTO PREF,32.2243,130.4150,7.98,0.6
2019/05/04 21:55:33,SOUTHERN KUMAMOTO PREF,32.2232,130.4170,8.5,0.5
2019/05/06 22:22:34,SOUTHERN KUMAMOTO PREF,32.2232,130.4210,8.18,0.5
2019/05/24 01:17:22,SOUTHERN KUMAMOTO PREF,32.2112,130.4790,8.26,0.7
2019/05/28 21:25:35,SOUTHERN KUMAMOTO PREF,32.2473,130.4240,8.18,1.3
2019/05/29 03:05:18,SOUTHERN KUMAMOTO PREF,32.2462,130.4250,8.88,1.1
2019/06/24 19:47:24,SOUTHERN KUMAMOTO PREF,32.2677,130.4060,10.82,1.6
2019/06/29 09:24:43,SOUTHERN KUMAMOTO PREF,32.2577,130.5000,3.65,0.5
2019/07/01 03:55:52,SOUTHERN KUMAMOTO PREF,32.2040,130.4250,3.33,0.6
2019/07/01 05:10:04,SOUTHERN KUMAMOTO PREF,32.2032,130.4240,4.06,0.8
2019/07/03 08:11:48,SOUTHERN KUMAMOTO PREF,32.2462,130.5000,2.95,0.8
2019/07/03 09:42:07,SOUTHERN KUMAMOTO PREF,32.2498,130.4990,2.63,0.9
2019/07/03 15:01:37,SOUTHERN KUMAMOTO PREF,32.2527,130.4980,1.59,1.6
2019/07/03 15:07:37,SOUTHERN KUMAMOTO PREF,32.2522,130.5000,3.51,1.6
2019/07/03 20:52:34,SOUTHERN KUMAMOTO PREF,32.2368,130.4970,15.74,0.5
2019/07/03 21:45:04,SOUTHERN KUMAMOTO PREF,32.2498,130.5000,2.03,0.5
2019/07/04 08:21:53,SOUTHERN KUMAMOTO PREF,32.2380,130.4880,0,1.2
2019/07/04 08:22:12,SOUTHERN KUMAMOTO PREF,32.2527,130.5000,3.74,1.0
2019/07/04 08:35:53,SOUTHERN KUMAMOTO PREF,32.2055,130.4180,3.85,0.7
2019/07/04 10:56:18,SOUTHERN KUMAMOTO PREF,32.2567,130.4990,3.11,1.5
2019/07/05 20:03:11,SOUTHERN KUMAMOTO PREF,32.2493,130.4970,2.94,0.6
2019/07/05 23:55:19,SOUTHERN KUMAMOTO PREF,32.2500,130.5000,2.89,0.8
2019/07/07 23:10:10,SOUTHERN KUMAMOTO PREF,32.2517,130.4990,5.03,1.1
2019/07/08 02:06:17,SOUTHERN KUMAMOTO PREF,32.2555,130.5000,5.1,1.6
2019/07/09 10:22:43,SOUTHERN KUMAMOTO PREF,32.2508,130.4990,5.28,0.7
2019/07/09 12:56:14,SOUTHERN KUMAMOTO PREF,32.2530,130.4990,4.08,0.9
2019/07/09 12:59:39,SOUTHERN KUMAMOTO PREF,32.2523,130.4960,4.87,0.8
2019/07/09 13:38:51,SOUTHERN KUMAMOTO PREF,32.2522,130.4950,4.28,1.2
2019/07/11 17:30:18,SOUTHERN KUMAMOTO PREF,32.2495,130.4960,3.76,0.5
2019/07/11 18:48:21,SOUTHERN KUMAMOTO PREF,32.2510,130.4970,4.39,1.2
2019/07/11 20:31:52,SOUTHERN KUMAMOTO PREF,32.2058,130.4210,5.16,1.9
2019/07/11 20:37:31,SOUTHERN KUMAMOTO PREF,32.2483,130.4970,5.37,0.5
2019/07/12 14:49:55,SOUTHERN KUMAMOTO PREF,32.2518,130.4970,4.75,1.6
2019/07/12 14:52:22,SOUTHERN KUMAMOTO PREF,32.2528,130.4970,4.74,1.3
2019/07/13 06:07:39,SOUTHERN KUMAMOTO PREF,32.2515,130.4990,5.07,1.3
2019/07/14 05:47:30,SOUTHERN KUMAMOTO PREF,32.2520,130.4960,4.51,1.7
2019/07/14 06:18:49,SOUTHERN KUMAMOTO PREF,32.2517,130.4960,5.06,1.2
2019/07/14 06:25:33,SOUTHERN KUMAMOTO PREF,32.2382,130.4710,12.07,0.7
2019/07/14 14:41:20,SOUTHERN KUMAMOTO PREF,32.2613,130.4990,4.63,0.8
2019/07/18 00:10:56,SOUTHERN KUMAMOTO PREF,32.2048,130.4220,4.85,1.2
2019/07/18 02:08:54,SOUTHERN KUMAMOTO PREF,32.2078,130.4230,3.72,1.0
2019/07/18 18:26:43,SOUTHERN KUMAMOTO PREF,32.2527,130.4990,4.48,1.5
2019/07/18 20:51:24,SOUTHERN KUMAMOTO PREF,32.2568,130.5000,3.98,1.6
2019/07/23 01:19:42,SOUTHERN KUMAMOTO PREF,32.2528,130.4980,3.64,0.9
2019/07/23 15:18:51,SOUTHERN KUMAMOTO PREF,32.2448,130.5000,6.05,1.0
2019/07/28 12:09:55,SOUTHERN KUMAMOTO PREF,32.2533,130.4990,4.91,0.9
2019/08/10 19:02:23,SOUTHERN KUMAMOTO PREF,32.2068,130.4240,4.22,1.9
